title_len_words,body_len_words,has_code_snippet,tag_count,user_reputation,account_age_days,post_hour,is_weekend,success_score
8,176,1,3,489,2022,14,0,93.5
5,126,0,3,187,3993,9,0,54.9
12,119,1,1,367,3781,0,1,63.7
3,70,1,2,369,3742,21,0,60.8
10,117,1,3,43,204,19,0,70.6
8,20,1,3,1167,2244,14,0,80.3
5,104,0,4,430,2776,23,1,49.2
9,135,1,3,1381,2333,0,0,78.2
4,173,0,2,1519,1993,21,1,45.1
9,123,1,2,190,2244,15,0,67.5
4,160,1,3,856,307,17,0,77.1
10,20,1,3,511,1688,23,1,63.5
6,136,1,2,1697,14,4,0,80.5
7,39,1,2,194,1861,20,1,51.1
9,67,1,2,906,3218,4,1,62.6
6,128,0,2,748,1962,22,1,53.0
8,216,1,3,279,1081,22,1,71.3
4,162,1,4,117,723,9,0,68.6
10,141,0,3,843,780,22,0,61.4
14,138,1,4,1073,1234,11,0,84.5
17,97,1,2,303,529,9,1,59.4
9,107,1,3,828,798,1,0,78.7
11,165,1,3,402,344,23,0,73.3
3,56,1,3,999,3787,0,1,56.8
13,175,1,3,177,3683,15,0,80.9
11,116,0,3,1767,1303,17,0,74.9
7,189,0,3,271,209,6,1,55.5
12,197,1,1,366,641,3,0,66.5
8,39,0,3,47,3407,9,0,51.6
7,105,1,3,94,1312,9,0,67.6
10,88,1,5,580,2300,10,0,84.5
5,31,1,3,249,3337,2,0,65.4
12,78,1,3,1443,2319,13,0,72.0
5,286,1,3,11,1948,12,0,54.4
5,176,1,4,381,920,18,0,76.1
6,255,0,5,329,1724,9,0,58.1
11,189,1,4,15,2045,14,0,64.4
7,95,1,3,106,419,7,0,77.2
4,117,0,1,427,1750,16,0,53.0
7,175,0,3,543,2843,5,0,65.7
8,166,1,3,414,3283,6,0,72.5
5,105,1,4,605,1389,13,1,74.1
5,49,1,2,723,1100,7,1,65.3
15,337,1,3,7,3732,11,0,42.8
6,131,1,2,499,3393,17,0,80.6
8,120,1,4,2648,2773,13,0,94.3
7,146,1,2,585,2481,0,1,68.5
7,125,1,3,905,2157,3,0,77.3
10,147,1,2,299,2689,16,1,71.3
11,217,1,1,1189,1546,17,0,89.2
8,132,1,3,1185,1071,18,0,87.2
5,70,1,2,589,2427,3,0,66.2
12,130,1,3,2984,1851,5,0,100.0
8,112,0,4,107,1120,7,1,45.8
14,225,1,5,13,958,14,0,76.6
3,210,1,2,1176,103,19,0,70.4
9,146,1,4,1316,2940,0,0,85.4
14,63,0,3,102,2902,4,0,57.9
7,66,0,4,246,1170,15,0,60.8
8,140,1,4,14,1904,20,1,60.5
9,160,1,1,277,3099,5,1,56.6
7,117,1,3,1186,1756,20,0,79.4
8,111,1,2,583,2578,9,1,64.9
7,104,0,4,342,679,9,1,49.9
7,138,1,3,371,1969,4,0,81.4
12,20,1,3,1,989,7,1,42.2
10,73,1,3,285,1106,0,0,67.2
9,102,1,5,831,2476,4,0,84.5
11,212,0,4,2925,1608,0,0,75.3
8,91,1,3,1502,2870,6,1,84.9
6,150,0,3,19,1503,14,1,49.0
7,153,1,4,1830,1790,22,0,88.2
9,217,1,4,1223,1186,23,0,90.4
5,215,1,1,1212,3911,13,1,71.0
7,136,1,2,489,932,22,1,69.0
7,111,1,2,406,1426,8,0,75.2
15,100,1,3,288,3580,7,1,58.5
3,125,0,2,54,1062,7,0,43.6
8,113,1,3,207,1979,2,1,66.8
14,173,1,3,226,2559,19,0,75.1
9,165,1,3,529,2441,3,0,74.1
11,175,1,3,1100,2043,16,0,86.9
9,215,0,1,513,2761,5,0,49.6
6,251,1,4,47,2542,1,1,77.8
3,147,1,4,2532,3272,8,0,83.5
9,205,1,3,2287,1279,13,1,80.9
6,118,0,4,1230,1203,0,1,61.7
6,211,0,2,3798,2595,16,1,68.2
7,203,0,4,629,594,10,0,65.9
14,200,1,2,2632,2437,5,0,78.0
16,145,1,3,62,1422,0,0,60.7
9,99,1,2,364,3804,18,0,77.8
7,56,1,3,204,2206,15,1,62.3
5,137,1,2,174,1028,17,0,63.5
10,231,0,3,121,2215,10,1,51.6
14,121,1,3,779,3540,8,0,82.9
8,187,0,4,1216,960,20,0,70.1
3,190,1,3,690,2457,5,0,62.8
11,122,1,2,127,3484,1,1,60.2
11,218,1,2,1333,3276,7,0,86.0
4,20,1,4,808,2242,21,0,69.9
9,66,0,3,393,2283,15,0,50.7
10,85,1,3,897,2766,7,1,82.5
8,90,0,3,240,1174,7,0,45.2
6,160,1,2,338,3231,13,0,79.3
12,157,1,2,1995,3351,0,0,90.2
7,163,0,3,274,816,6,1,43.0
4,175,1,2,507,404,1,0,65.1
3,82,0,2,1766,893,14,1,46.0
12,66,1,1,984,2726,23,0,74.3
10,163,0,2,51,3383,17,0,48.1
9,102,1,2,127,68,3,0,74.2
7,45,1,5,6,3535,17,0,69.7
7,198,1,3,797,88,22,0,74.2
5,223,1,4,474,2265,4,1,59.1
7,233,1,1,115,2049,15,0,73.0
3,151,1,2,2534,1159,12,0,78.5
6,177,1,4,603,1721,8,0,82.3
8,222,1,3,221,1375,4,0,75.0
10,101,1,2,555,2188,7,0,83.2
8,206,1,3,910,2666,17,0,85.1
11,156,1,3,63,2181,2,0,76.2
13,194,1,4,256,1644,5,0,75.9
12,151,1,1,1315,178,10,0,88.5
10,217,1,3,492,2858,22,1,67.1
9,153,1,3,632,1382,13,0,90.5
6,50,0,5,453,2428,23,0,53.7
11,227,1,4,35,908,18,0,78.9
14,83,1,2,144,3943,6,0,69.8
10,215,1,3,471,2706,23,0,79.7
14,134,1,4,187,2498,9,0,80.7
4,210,0,3,41,586,14,0,47.6
5,208,0,4,1484,2511,5,0,61.5
11,165,1,4,3178,990,19,0,85.8
9,170,1,1,1260,1132,5,0,83.2
12,165,1,2,1538,2170,15,0,93.1
8,20,1,4,221,2065,8,1,62.6
6,147,0,2,2587,1220,18,0,72.5
8,73,1,1,175,2375,17,1,64.3
4,150,1,3,2419,318,4,0,80.7
5,71,1,4,4210,2857,15,0,77.7
11,68,1,2,995,1503,6,0,64.5
11,236,1,3,3176,2035,18,0,95.1
10,204,0,1,674,3324,4,1,49.2
3,139,1,2,240,2043,19,0,69.1
7,151,0,3,459,503,10,0,56.4
5,125,1,1,720,2023,22,1,57.1
12,174,1,4,60,119,17,0,79.0
7,99,1,4,779,3746,6,0,82.3
5,199,1,4,3178,710,17,0,87.3
9,124,0,2,168,3570,2,1,45.3
7,114,1,3,1258,3558,4,0,86.0
13,141,1,2,1907,45,22,0,74.2
6,104,1,2,2301,314,12,1,73.5
4,159,1,3,2577,3251,15,0,77.4
3,107,0,3,589,3966,21,1,47.1
8,168,1,1,3028,418,11,0,76.2
7,212,0,2,1132,2604,6,0,65.7
4,96,1,4,141,3855,21,0,66.0
12,132,1,3,518,1102,12,1,68.9
11,167,1,4,1013,326,0,0,80.8
8,113,0,5,227,3762,14,0,69.7
13,167,0,3,818,3429,20,0,56.4
10,173,1,2,878,1440,11,0,77.4
6,204,1,4,142,1987,16,1,73.6
5,103,1,2,666,2563,22,0,66.1
11,83,1,2,1181,2262,19,1,78.3
10,121,1,4,552,3926,4,0,79.9
9,81,1,3,9,74,16,0,67.4
6,173,1,2,7,3635,23,0,54.0
10,70,1,3,353,1603,14,1,63.3
6,279,1,3,2085,509,19,0,91.3
8,217,0,2,207,2380,18,0,62.5
13,140,1,2,804,3165,0,0,91.8
7,192,0,2,200,688,3,1,44.6
4,41,1,3,310,657,2,0,64.3
5,291,1,4,1507,1543,7,0,76.5
11,104,1,3,1044,1293,8,0,85.7
9,132,1,3,80,1400,11,0,76.9
8,28,1,1,447,3906,4,1,57.3
7,169,1,2,23,3076,8,0,65.3
10,73,0,2,524,3210,0,0,51.8
6,146,1,2,868,3303,22,1,70.9
9,107,0,2,100,2648,10,1,41.0
6,75,1,3,272,1553,6,0,66.1
6,91,1,1,405,1076,21,0,64.6
7,153,1,4,2015,3718,19,0,98.2
7,63,1,4,3999,3795,13,0,97.5
8,95,1,3,36,325,2,0,59.8
9,179,0,1,1145,992,10,0,63.1
3,296,1,4,371,1994,16,1,70.2
6,168,1,5,398,3977,17,0,85.8
7,84,1,2,1122,3803,18,0,84.7
13,117,1,3,2004,717,17,0,85.8
5,141,1,4,2411,2771,5,0,82.0
9,119,1,3,688,277,14,0,83.5
13,194,1,2,353,2584,6,0,72.1
5,153,1,3,1239,3558,4,1,73.5
10,194,1,3,231,3588,4,1,59.4
6,121,1,3,664,152,6,0,77.0
7,219,1,4,355,955,21,0,70.3
6,130,1,3,855,1507,11,1,74.6
6,81,1,2,219,259,7,0,69.2
17,270,0,3,170,2372,17,1,42.1
11,30,0,3,2003,3065,17,0,65.2
12,95,1,2,85,869,16,0,75.5
10,102,0,3,564,1192,22,0,67.0
4,290,1,4,199,688,10,0,84.3
10,248,1,3,31,310,14,0,68.3
12,229,1,2,29,2851,19,1,57.3
6,120,0,2,154,1503,5,0,52.1
11,285,1,3,1612,3128,11,0,84.3
11,162,0,3,265,2668,22,1,59.4
14,198,0,2,2403,473,6,0,67.0
7,150,1,3,697,3368,7,0,75.3
5,137,1,1,459,2509,3,0,58.8
7,124,1,2,694,3396,2,0,80.3
13,127,1,3,581,814,2,0,78.2
3,176,1,1,1137,846,9,0,74.9
3,162,1,4,265,1165,23,1,66.5
9,138,1,2,348,667,14,0,73.5
7,230,1,3,1796,2310,12,0,78.4
9,20,1,3,2341,1809,18,0,84.2
11,170,1,3,1784,1444,7,0,82.6
7,183,1,4,435,1768,17,1,84.8
3,208,1,3,1212,1265,4,0,76.3
15,136,1,3,517,355,20,0,72.3
6,152,0,3,550,1873,6,0,54.9
5,199,1,3,183,2025,4,0,63.7
12,229,1,4,715,2818,18,0,88.1
7,121,0,3,164,3833,16,0,51.2
8,156,1,3,322,3661,18,0,84.7
10,240,0,4,1544,180,3,1,66.1
12,20,1,4,185,66,21,0,66.7
7,98,0,3,59,820,23,0,57.4
13,227,0,3,57,1372,6,1,50.0
3,205,1,1,2261,171,23,0,73.6
11,171,1,3,565,2522,21,1,71.8
6,113,0,3,421,2582,5,1,57.8
13,87,0,4,1332,1391,13,1,58.7
9,104,0,3,1445,1131,21,0,65.7
6,232,1,3,323,2487,18,0,77.4
10,102,0,1,946,835,19,1,51.7
11,146,1,3,1179,227,10,1,77.7
10,94,1,4,850,3516,21,1,73.1
5,190,1,2,131,442,6,1,46.7
7,107,1,1,1669,2444,2,1,81.7
8,134,1,3,619,728,19,0,81.5
8,38,1,3,265,1605,21,0,63.5
11,43,1,3,443,2132,16,0,81.0
3,140,1,3,30,3687,10,0,55.0
10,60,0,3,109,3623,14,0,44.4
8,266,1,2,1160,1037,6,0,74.6
6,20,1,4,1,1833,14,0,51.8
6,91,1,2,431,1849,16,1,67.4
8,141,1,3,591,2741,10,0,75.2
3,118,1,3,44,493,11,0,57.5
6,73,1,4,2891,3340,12,0,86.5
6,82,1,4,205,1549,10,1,81.1
10,80,0,3,290,1144,10,0,63.7
6,122,1,3,289,970,8,0,75.0
8,257,1,2,209,2401,10,0,64.4
13,144,1,2,1,3129,3,0,54.0
11,210,1,4,1045,2088,1,0,80.0
11,170,1,4,2725,3958,22,0,87.6
7,206,1,5,203,3408,3,1,82.0
10,20,1,1,870,640,13,0,80.2
8,121,1,3,1083,173,4,0,82.9
8,218,1,3,1509,1571,16,0,94.7
10,105,1,3,439,259,11,0,83.9
7,245,0,3,288,3960,5,0,61.4
13,229,1,4,314,517,11,0,78.3
8,111,1,3,997,2778,14,1,76.9
10,109,1,2,1357,523,22,0,80.1
13,79,0,2,160,1918,18,1,35.9
12,102,0,1,370,2887,9,1,43.4
4,66,1,3,1857,2165,1,0,71.5
10,165,0,1,1314,2232,11,0,55.4
11,52,1,2,3352,1930,11,0,83.7
11,176,0,3,1122,3946,6,0,65.4
5,177,1,4,399,1140,0,0,76.7
7,40,1,4,714,2210,17,0,79.3
11,232,1,2,865,3651,2,1,74.0
6,170,1,2,65,3784,19,0,65.6
8,184,1,2,629,2591,4,0,78.5
13,94,1,5,988,3659,19,1,88.6
8,177,1,3,146,3309,14,1,77.5
6,207,1,2,1213,839,9,0,69.3
6,134,1,4,701,1090,18,0,84.9
9,260,0,3,2432,1094,0,1,51.8
5,142,0,4,34,3881,6,1,32.6
8,208,0,2,246,2495,21,1,46.7
9,157,1,3,736,2464,17,0,88.3
12,175,1,3,281,2580,1,0,87.2
11,39,1,4,1002,2489,18,0,88.7
6,162,1,4,1138,2786,23,1,76.0
12,95,1,3,86,1970,23,0,74.3
8,89,1,2,576,2512,9,0,82.1
5,244,0,3,568,3993,14,0,57.6
8,127,1,5,368,2444,9,0,83.3
13,79,0,3,2161,2759,9,0,58.0
9,118,1,4,1405,1575,11,0,88.8
9,61,1,3,955,3729,7,0,75.6
13,226,1,3,1002,1581,22,0,82.4
4,98,1,3,495,2443,13,1,77.2
5,171,0,3,2030,2374,1,0,63.9
4,221,1,4,948,3965,16,1,66.6
10,109,1,3,1044,3991,5,0,72.9
9,171,1,3,1582,1115,7,0,85.8
13,78,1,2,256,750,0,0,63.9
9,286,1,2,1316,1094,2,1,64.0
7,196,1,4,173,1190,14,0,72.5
9,128,1,2,338,2690,16,0,77.4
9,93,1,4,327,2262,6,0,81.2
3,133,1,3,3072,1876,13,0,85.2
17,119,0,4,1553,3673,23,0,57.8
10,257,0,4,966,3407,2,1,56.9
9,66,1,3,1038,1788,17,1,69.3
10,148,1,4,660,2417,21,1,78.5
11,138,1,2,2351,3933,4,0,74.7
8,132,0,3,548,1608,19,1,59.1
7,133,0,4,383,3749,21,0,67.7
10,133,0,2,142,49,14,1,48.0
10,192,1,3,1234,1076,5,0,83.4
6,176,1,4,1060,1313,2,0,87.2
13,165,1,4,388,3862,17,1,75.3
9,20,1,2,20,1650,23,0,52.6
11,157,1,3,1461,3311,19,1,74.9
13,40,1,2,9,2181,21,0,52.2
9,178,1,3,973,3047,2,1,75.4
9,228,1,3,2812,2834,7,0,92.2
11,84,0,3,460,1190,18,0,69.6
6,124,1,3,214,1398,17,0,85.7
9,104,0,2,976,2421,14,0,71.5
9,214,0,2,1359,1829,22,1,51.2
6,145,0,1,632,3550,13,0,62.6
15,243,0,3,2729,3827,15,0,68.6
4,164,0,4,42,479,2,0,41.6
5,154,1,1,562,832,14,0,75.9
12,144,1,1,1013,2698,18,0,79.8
11,189,1,3,1588,1615,7,0,87.0
5,35,1,3,158,682,1,0,62.9
10,145,0,2,1287,3707,16,1,61.8
13,135,1,2,643,2736,11,0,85.6
8,183,1,2,404,1324,18,0,91.5
16,128,1,3,112,82,10,0,64.0
3,77,0,2,1603,87,17,0,56.4
11,140,1,3,136,2273,12,0,84.6
12,75,1,3,296,2064,13,0,70.1
11,24,1,3,274,822,11,0,53.9
8,183,1,1,1640,3430,14,1,80.3
8,174,1,3,893,163,22,1,72.2
10,168,1,3,1274,3682,20,1,69.8
11,218,0,4,230,3740,7,0,56.7
10,100,1,2,784,2562,1,0,69.6
12,54,1,3,678,2398,7,0,80.4
5,135,0,3,1430,1933,22,1,57.6
8,119,0,2,1892,2729,4,0,62.2
6,89,0,4,9,3536,1,0,45.4
7,135,1,3,896,1851,9,0,82.2
12,103,0,3,42,1861,22,0,57.9
9,29,1,2,636,3447,9,0,63.2
16,113,0,2,271,1116,3,0,45.8
9,71,1,3,293,2229,3,0,74.4
9,153,1,2,348,2791,7,0,72.1
9,100,1,3,776,3373,5,0,76.4
7,206,1,3,325,2708,14,1,75.5
8,236,0,3,1055,3864,17,0,60.0
12,180,1,3,414,3261,20,0,79.6
9,46,1,1,56,1883,21,0,53.1
6,230,1,3,1225,3934,7,0,85.8
6,234,1,3,269,3386,19,0,77.3
7,141,0,2,453,2541,6,0,59.2
9,219,0,1,925,923,22,0,58.0
12,106,0,2,323,3994,19,0,54.5
4,28,1,2,46,2176,16,1,42.0
8,94,1,4,374,3591,18,0,91.6
9,243,1,3,2312,1450,1,1,83.2
3,50,1,1,821,1583,11,0,49.8
6,139,1,2,890,565,18,0,80.8
6,142,0,1,800,3259,4,0,57.9
6,109,1,3,177,2598,11,0,76.6
9,113,1,2,433,2501,16,0,81.1
8,144,1,3,1112,471,4,0,84.1
7,106,1,3,85,988,1,0,68.8
10,54,0,4,260,2786,3,0,53.7
14,152,1,2,258,3637,5,1,60.5
13,204,1,3,452,1935,8,1,69.3
3,192,1,3,3144,224,21,0,68.4
10,91,0,3,55,2202,9,0,45.4
8,64,0,4,585,2608,10,1,45.1
9,122,1,3,158,351,1,0,69.3
7,234,1,3,2823,3219,23,0,90.0
9,178,1,3,96,1929,20,0,63.3
9,182,1,5,413,3648,8,0,80.9
7,193,0,3,1071,349,19,0,72.2
6,165,0,4,975,182,16,0,65.2
7,147,0,2,439,637,8,0,63.1
9,179,1,3,340,1018,7,0,77.7
10,107,0,4,405,2227,4,0,66.3
11,55,1,2,245,3111,4,1,52.5
7,183,0,5,183,772,5,1,51.7
9,214,1,1,527,2942,15,0,76.7
11,72,1,4,250,3075,0,0,74.7
12,189,1,3,271,1016,8,0,79.7
8,240,1,1,855,2112,20,0,76.6
8,139,1,4,2767,29,6,1,81.4
9,90,0,2,740,2420,10,1,48.3
5,147,1,1,64,3595,14,0,65.2
8,106,1,2,62,2145,23,1,57.3
11,102,1,3,2419,1894,4,0,78.0
10,165,1,5,282,1466,18,0,82.6
8,43,0,2,77,1227,5,0,37.5
9,53,1,3,731,3483,22,0,70.6
6,141,1,2,781,3041,13,1,75.0
11,138,0,3,836,2069,19,0,61.0
8,160,0,2,248,3623,13,1,49.8
8,252,1,2,12,2783,10,0,57.2
7,146,0,2,2682,1126,3,1,56.9
8,175,1,3,231,3118,9,0,71.2
7,81,0,4,901,66,1,0,78.8
10,186,1,3,981,2651,3,1,72.8
7,108,0,1,753,3236,19,0,58.0
13,144,1,3,300,1135,9,0,70.8
13,133,1,4,252,338,0,0,82.5
6,201,1,2,728,2171,13,1,65.8
9,61,1,1,1608,1729,17,1,58.5
7,20,0,2,2345,447,11,0,56.2
8,127,1,3,89,2659,18,1,71.2
15,168,1,3,134,3363,22,0,64.2
8,149,1,3,2316,2719,11,1,88.6
10,213,1,2,1067,3484,4,0,76.2
10,166,0,2,1716,2663,3,0,61.4
5,106,1,5,181,2945,12,0,72.2
6,20,1,2,708,281,17,0,74.1
5,125,1,4,966,3115,11,0,76.1
6,201,0,3,911,3558,15,0,67.4
3,116,1,2,419,596,22,1,53.1
10,141,1,3,12,1987,5,1,58.6
15,165,0,4,699,2751,6,0,62.2
9,79,0,3,233,1075,23,0,46.8
4,177,0,4,478,3970,8,0,55.4
7,238,0,2,2528,210,9,0,72.4
7,129,0,3,407,126,4,0,55.9
5,72,0,4,1465,492,20,0,53.6
11,136,0,4,167,3581,3,0,59.4
11,20,1,3,892,3008,10,0,81.2
5,160,1,3,3018,970,18,1,85.9
11,167,1,1,85,581,6,0,68.2
13,240,1,2,6,2825,12,0,73.9
14,128,0,2,454,2306,12,0,57.1
17,164,0,1,77,1212,20,0,15.5
6,88,0,2,1103,230,22,0,58.4
17,118,0,2,1967,189,17,0,58.3
7,48,1,5,455,3487,8,0,84.3
7,128,0,3,239,2058,12,1,49.3
9,121,1,3,455,3186,12,0,84.8
7,157,1,5,1028,3148,4,0,92.2
10,102,1,2,7,2724,11,0,58.2
5,145,0,3,712,502,0,0,56.2
8,119,1,3,760,2133,17,0,86.9
12,120,0,1,812,49,20,0,62.0
8,144,1,3,221,3567,20,0,73.7
9,142,1,1,1001,2886,21,0,73.4
10,185,1,2,76,3056,23,0,69.0
12,132,1,2,177,689,16,1,69.7
4,119,0,4,1679,387,9,0,60.2
10,129,1,3,1073,970,8,0,92.9
8,97,0,3,11,3461,19,0,52.4
9,118,0,3,228,1006,7,0,54.3
12,261,0,2,193,2266,14,0,61.1
5,85,1,3,252,1725,12,0,62.8
5,123,0,3,227,2005,20,0,43.3
3,116,1,2,51,3053,16,1,59.2
7,125,1,3,491,3418,8,0,74.2
12,120,1,2,1055,3302,23,0,78.9
8,156,0,2,746,2303,20,0,54.0
4,37,1,4,893,2284,10,1,59.9
7,202,1,3,67,3098,3,0,67.4
4,177,1,3,2420,1608,23,1,70.2
5,65,1,3,1458,3333,6,1,71.9
10,20,1,3,1308,1790,19,1,79.3
5,81,0,3,1385,271,22,0,56.6
12,125,1,3,2159,123,21,1,77.1
8,294,0,3,628,2704,2,0,58.1
9,172,1,5,178,1281,9,1,68.2
8,31,0,5,767,3728,2,1,53.2
11,98,1,3,1086,1445,0,0,88.7
11,136,1,4,1071,259,13,0,74.4
10,155,1,3,589,948,12,0,84.4
10,61,1,3,56,2095,4,0,66.5
8,131,0,1,371,863,7,0,42.2
10,96,1,3,2028,525,11,1,78.1
7,73,0,4,702,888,5,0,55.1
9,155,0,4,618,208,23,0,63.9
8,186,1,4,250,3383,22,0,79.7
7,190,1,2,367,2795,1,1,68.6
6,174,1,3,1805,149,23,1,70.5
10,110,1,2,878,3906,3,0,86.0
12,182,1,2,1238,438,4,0,77.1
12,158,0,3,484,2203,10,0,73.6
5,148,1,3,795,3750,12,0,67.9
12,103,1,3,228,3162,7,0,69.8
8,110,1,3,977,1722,20,1,76.2
10,144,1,2,446,3902,4,0,79.4
6,286,0,1,467,358,5,0,60.2
9,158,0,4,838,3246,14,1,59.2
9,103,0,1,2202,1241,22,0,59.2
4,90,0,1,52,1931,15,0,50.4
10,110,1,4,1393,456,10,0,84.5
13,270,1,5,276,2824,6,0,86.8
8,116,1,3,469,1633,5,0,68.8
13,194,0,1,17,629,11,1,24.1
8,117,0,2,286,3271,3,1,52.7
11,155,1,5,558,2880,13,0,89.7
3,187,1,4,46,486,10,0,66.9
16,105,1,3,540,2581,11,0,67.8
13,101,0,2,2095,200,1,0,55.5
8,239,1,1,89,371,10,0,64.9
3,199,0,1,1156,1014,12,0,43.0
9,187,1,3,421,1983,10,0,78.4
4,187,1,1,851,2901,8,1,54.7
10,167,0,5,241,1472,20,1,60.0
10,261,1,2,138,248,15,1,66.3
6,142,0,3,139,788,4,0,53.3
12,174,1,2,58,2312,11,0,67.5
11,52,1,3,164,3130,2,0,70.2
11,90,0,1,873,3374,15,1,55.6
9,67,1,4,1707,2079,18,1,86.2
4,216,1,3,1346,1522,16,1,81.7
11,20,0,1,924,1273,10,1,38.4
8,115,1,4,93,605,20,0,68.7
4,20,1,3,273,3849,18,0,58.7
13,90,0,4,296,3343,17,1,68.4
15,110,1,4,230,3678,8,0,64.2
8,223,0,4,578,1690,12,1,55.5
15,163,0,1,613,1418,5,1,40.1
9,90,1,2,353,1821,2,0,82.7
7,203,1,5,349,502,22,0,76.8
7,141,1,3,1410,3664,11,0,88.7
13,142,1,2,1245,3876,8,0,79.5
6,67,0,4,294,3156,8,0,52.8
11,80,0,2,1960,3437,14,0,68.4
7,90,1,3,2442,2934,0,0,82.2
7,142,1,4,316,549,17,0,82.6
12,144,0,4,350,1366,14,1,56.6
7,232,1,2,563,839,7,0,69.4
7,163,0,3,2265,1431,10,1,54.5
12,20,0,3,1672,1449,16,0,68.9
13,155,1,3,86,3816,13,0,73.9
10,52,1,2,399,3165,18,0,74.7
7,82,0,3,644,848,22,1,53.8
7,91,1,3,559,614,23,0,78.1
9,100,1,3,172,412,4,0,73.4
9,57,1,4,1566,2480,1,0,82.6
6,152,0,3,903,678,14,0,64.8
11,55,1,2,1455,159,18,0,76.4
9,161,1,3,1565,2062,15,0,93.2
3,274,1,4,1103,373,12,0,82.7
6,60,1,2,462,2273,6,1,67.4
7,122,1,3,754,3577,16,1,73.6
8,20,1,2,139,1097,18,0,63.4
14,121,1,2,895,3321,6,0,77.0
9,178,1,4,158,2559,11,1,63.0
6,183,1,4,947,603,12,0,89.0
9,144,1,3,208,216,12,0,76.1
7,193,1,3,100,1997,13,0,75.6
9,292,1,4,144,3674,14,0,86.3
10,242,0,5,1,1565,1,1,31.3
12,108,1,3,1014,1841,5,1,80.4
8,52,1,3,1054,1963,8,1,75.6
13,115,0,3,578,3036,14,1,60.8
11,83,1,1,140,3292,19,1,64.4
6,167,0,3,69,2888,15,0,57.6
15,69,1,4,15,727,1,1,36.3
9,135,1,4,144,1245,2,0,75.2
6,190,1,4,1772,3461,22,1,90.8
13,133,1,1,221,2602,19,0,84.1
15,83,1,3,349,3719,22,0,69.4
8,210,1,2,89,1066,20,0,64.9
7,27,1,2,201,676,7,0,68.4
8,120,0,4,585,2921,7,0,64.3
11,137,1,3,748,283,20,0,85.1
12,140,1,4,225,1082,6,1,67.5
10,150,1,1,47,3886,10,1,56.1
9,176,1,3,396,2882,21,1,68.7
13,137,0,3,213,2585,12,1,49.7
8,117,1,2,198,3145,7,1,61.4
12,115,1,2,2572,1909,8,1,75.0
8,103,1,1,766,2971,15,0,80.6
10,187,0,3,651,1153,4,0,65.2
8,101,1,5,429,3671,22,1,76.5
8,190,1,4,448,2890,13,0,93.5
7,141,1,5,622,3498,0,0,79.5
13,108,1,4,953,948,23,1,70.2
6,177,1,4,968,665,18,0,86.8
6,96,1,3,150,1718,16,0,78.2
15,178,0,3,554,1149,21,0,61.2
11,152,1,3,424,67,13,1,74.9
3,104,1,4,1635,2054,12,1,67.4
7,171,1,2,798,637,7,0,74.3
3,172,1,1,608,314,2,0,65.5
6,209,1,4,98,3398,0,0,69.1
3,197,1,1,744,565,18,0,80.6
8,169,1,5,99,1602,14,0,71.0
5,72,1,3,329,826,20,0,56.9
9,286,1,2,123,2554,7,0,66.3
4,55,1,3,942,1106,8,0,60.5
9,196,1,4,184,3671,12,0,80.7
7,165,1,2,397,1026,11,0,71.1
13,69,1,4,1808,2252,8,0,82.7
13,132,1,4,182,662,19,0,90.1
11,135,0,2,567,805,23,0,64.1
8,218,1,1,434,2452,10,0,72.3
14,97,1,2,14,3175,4,0,59.6
4,124,0,2,1259,536,18,0,62.9
4,20,1,1,57,1392,20,0,45.0
8,244,0,3,514,1236,17,1,56.3
15,75,1,3,658,2625,10,0,58.9
8,159,1,4,792,3281,10,0,85.4
8,133,1,2,933,2811,5,0,72.9
4,134,1,3,233,1921,0,0,63.6
11,188,0,3,8,2165,21,0,53.0
11,240,1,4,1028,628,20,0,88.4
11,155,1,3,613,749,8,0,81.5
7,179,1,3,1446,3550,6,0,79.7
6,159,1,4,1378,105,5,1,83.2
5,201,1,2,1482,2543,22,0,67.2
9,112,1,1,531,3843,9,0,64.8
5,204,1,3,324,46,4,1,58.9
5,206,0,4,1254,2871,0,0,54.0
7,204,1,1,480,1355,14,1,72.3
7,100,1,3,162,1240,4,1,68.4
7,129,1,3,1544,982,19,1,82.8
10,154,0,4,1713,960,5,0,72.2
9,57,1,2,502,1516,4,0,70.1
8,235,1,2,62,1837,16,0,67.7
9,139,0,3,392,3994,17,0,66.9
6,157,1,3,1301,2893,3,1,77.4
9,105,1,3,1856,2497,23,0,81.4
9,60,1,3,181,2584,20,1,57.2
4,103,0,4,55,2559,22,0,50.2
11,153,0,4,1678,1482,1,0,62.6
6,180,0,4,394,3619,7,0,64.4
9,149,1,3,624,1560,4,0,79.0
12,160,1,5,2755,2588,3,0,92.5
11,119,1,2,55,1508,21,0,64.1
9,169,0,3,836,2064,13,0,70.0
7,228,0,3,61,3643,3,0,43.3
11,182,1,4,376,2001,7,0,81.8
11,188,1,3,1302,2291,2,0,77.6
7,157,1,4,454,1974,13,0,91.5
6,49,1,4,4697,3279,17,0,82.4
3,77,1,3,655,912,22,0,51.8
9,167,1,4,309,1295,11,0,71.1
8,139,1,1,198,2809,14,1,65.7
12,166,1,2,345,1803,19,0,70.9
10,240,0,5,372,2753,19,0,64.1
13,183,0,3,56,3919,8,0,47.3
6,215,0,3,369,1754,1,0,61.9
12,145,1,3,499,115,0,0,74.7
7,91,1,1,1026,1604,14,0,79.4
11,136,1,3,855,1323,22,0,79.9
